apk_id,apk_hash,apk_is_mal,apk_accept,apk_access,apk_bind,apk_chdir,apk_chmod,apk_chown,apk_chroot,apk_close,apk_connect,apk_dup2,apk_dup,apk_fchdir,apk_fchmod,apk_fchown,apk_fcntl,apk_flock,apk_fpathconf,apk_fstat,apk_fstatfs,apk_fsync,apk_ftruncate,apk_getdirentries,apk_getdomainname,apk_getfh,apk_getfsstat,apk_gethostname,apk_getpeername,apk_getrlimit,apk_getsockname,apk_getsockopt,apk_gettimeofday,apk_hostname,apk_ioctl,apk_link,apk_listen,apk_lseek,apk_lstat,apk_mkdir,apk_mkfifo,apk_mknod,apk_mmap,apk_mount,apk_mq_close,apk_mq_getattr,apk_mq_open,apk_mq_receive,apk_mq_send,apk_mq_setattr,apk_mq_unlink,apk_munmap,apk_nfssvc,apk_open,apk_pipe,apk_read,apk_readlink,apk_readv,apk_recv,apk_recvfrom,apk_recvmsg,apk_rename,apk_rmdir,apk_select,apk_send,apk_sendmsg,apk_sendto,apk_sethostname,apk_setrlimit,apk_setsockopt,apk_settimeofday,apk_shm_open,apk_shm_unlink,apk_shutdown,apk_socket,apk_socketpair,apk_stat,apk_statfs,apk_swapon,apk_symlink,apk_sync,apk_truncate,apk_umask,apk_unlink,apk_unmount,apk_utimes,apk_write,apk_writev
5308,com.remove.curse.myapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309,com.renishaw.idt.goprobe,0,0,16,0,0,15,0,0,84,0,0,16,0,8,0,146,6,0,137,0,3,8,0,0,0,0,0,0,0,0,4,129,0,788,11,0,2,4,0,0,0,86,0,0,0,0,0,0,0,0,77,0,21,0,62029,0,0,0,1514,0,3,0,0,0,0,403,0,0,0,0,0,0,0,0,0,168,0,0,0,3,8,0,11,0,0,97251,24
5310,com.repsi.heartrate,0,0,116,0,0,130,0,0,2353,4,0,46,0,82,0,2159,10,0,1961,0,6,109,0,0,0,0,0,0,0,1,13,4009,0,7414,89,0,33,54,0,0,0,1631,0,0,0,0,0,0,0,0,1483,0,223,0,113527,0,0,0,12378,2506,7,0,0,0,54,3631,0,0,2,0,0,0,0,4,0,2294,0,0,0,6,109,0,89,0,0,132960,1638
5311,com.restaumatic.s.abir_kebab,0,0,0,0,0,0,0,0,345,37,0,71,0,0,0,287,6,0,113,0,0,110,0,0,0,0,0,0,0,10,38,2489,0,2929,10,0,3,32,0,0,0,221,0,0,0,0,0,0,0,0,166,0,175,0,501176,0,0,0,4258,3062,8,0,0,0,103,3237,0,0,17,0,0,0,0,37,0,158,0,0,0,0,110,0,10,0,0,299370,7518
5312,com.retouchme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5313,com.reviveindia.aaronradio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5314,com.Revsoft.Wabbitemu,0,0,24,0,0,0,0,0,1341,11,0,123,0,0,0,152,12,0,393,0,0,44,0,0,0,0,0,0,0,3,23,7150,0,14007,0,0,6,42,0,0,0,528,0,0,0,0,0,0,0,0,433,0,282,0,190398,0,0,0,9386,17933,2,0,0,0,102,23204,0,0,5,0,0,0,0,11,0,503,0,0,0,0,44,0,0,0,0,187173,4056
5315,com.rgbmedia.toi,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,2,0
5316,com.rikamei.apps.tekspembawaacaralengkap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5317,com.riseapps.letterheadmaker,0,0,16,0,0,5,0,0,175,0,0,38,0,0,0,36,2,0,127,0,5,0,0,0,0,0,0,0,0,0,6,55,0,960,5,0,1,0,0,0,0,141,0,0,0,0,0,0,0,0,161,0,6,0,64444,0,0,0,1491,1,5,0,0,0,0,370,0,0,0,0,0,0,0,0,0,133,0,0,0,5,0,0,5,0,0,103165,56
5318,com.rise.automatic.autoclicker.clicker,0,0,29,0,0,4,0,0,724,4,0,110,0,0,0,174,10,0,464,0,4,44,0,0,0,0,0,0,0,1,16,3362,0,6874,4,0,5,30,0,0,0,909,0,0,0,0,0,0,0,0,788,0,125,1,175611,0,0,0,11564,5384,5,0,0,0,92,6624,0,0,1,0,0,0,0,4,0,519,0,0,0,4,44,0,4,0,0,172193,2460
5319,com.rishabhk.idiomsandphrases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320,com.riverisland.android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5321,com.rizappsdev.sotp,0,0,0,0,0,0,0,0,66,0,0,23,0,0,0,21,4,0,52,0,0,1,0,0,0,0,0,0,0,0,1,6,0,883,0,0,1,0,0,0,0,83,0,0,0,0,0,0,0,0,41,0,2,0,61293,0,0,0,1044,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,55,0,0,0,0,1,0,0,0,0,81655,30
5322,com.rm.artest_demo,0,0,12,0,0,3,0,0,166,0,0,33,0,0,0,67,4,0,155,0,3,19,0,0,0,0,0,0,0,0,5,1002,0,888,5,0,1,11,0,0,0,194,0,0,0,0,0,0,0,0,221,0,23,0,7006,0,0,0,1570,431,7,0,0,0,9,985,0,0,0,0,0,0,0,0,0,175,0,0,0,3,19,0,5,0,0,89152,64
5323,com.rm.zadokancienthebrew,0,0,0,0,0,0,0,0,72,0,0,6,0,0,0,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,56,0,460,0,0,1,0,0,0,0,86,0,0,0,0,0,0,0,0,55,0,1,0,49057,0,0,0,1119,652,0,0,0,0,33,816,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,101369,802
5324,com.robobobo.apps.buddhasquotes,0,0,89,0,0,43,0,0,201,0,0,18,0,20,0,355,2,0,334,0,12,20,0,0,0,0,0,0,0,0,15,381,0,6283,33,0,9,10,0,0,0,160,0,0,0,0,0,0,0,0,152,0,64,0,38161,0,0,0,1997,0,12,0,0,0,0,183,0,0,0,0,0,0,0,0,0,407,0,0,0,12,20,0,33,0,0,88547,94
5325,com.robusta.naqranaqra,0,0,12,0,0,0,0,0,68,0,0,18,0,0,0,28,2,0,88,0,0,0,0,0,0,0,0,0,0,0,4,794,0,455,0,0,2,26,0,0,0,135,0,0,0,0,0,0,0,0,86,0,6,0,19994,0,0,0,949,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,84256,64
5326,com.rocketshipapps.adblockfast,0,0,5,0,0,0,0,0,54,0,0,18,0,0,0,26,2,0,17,0,0,0,0,0,0,0,0,0,0,0,1,25,0,607,0,0,1,0,0,0,0,79,0,0,0,0,0,0,0,0,40,0,1,0,35617,0,0,0,1363,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,89793,26
5327,com.rockhead.starlit,0,0,74,0,0,22,0,0,509,26,4,4,0,4,0,180,8,0,506,0,10,1,0,0,0,0,0,0,0,7,39,44529,0,3027,46,0,9,103,24,0,0,246,0,0,0,0,0,0,0,0,145,0,407,4,437384,18,0,0,8508,0,26,4,0,0,14,404,0,0,5,0,0,0,4,26,4,1337,0,0,0,10,1,0,28,0,0,136222,90
5328,com.RosarioVergaraStudio.KRnoInternet,0,0,106,0,0,23,0,0,497,4,0,82,0,2,0,194,12,0,330,0,18,24,0,0,0,0,0,0,2,1,36,493,0,2379,36,0,32,232,9,0,0,523,0,0,0,0,0,0,0,0,324,0,140,1,124496,7,0,0,1682,218,20,0,0,0,14,660,0,1,2,0,0,0,0,4,4,844,0,0,0,18,24,0,29,0,0,116077,254
5329,com.rovio.BadPiggies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5330,com.rovio.BadPiggiesHD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5331,com.rovio.Nibblers,0,0,7,0,0,1,0,0,139,6,0,38,0,0,0,43,0,0,62,0,2,0,0,0,0,0,3,1,0,1,3,15,3,19729,1,0,0,0,1,0,0,135,0,0,0,0,0,0,0,0,82,0,13,1,326288,0,0,0,815,0,5,0,0,1,4,191,0,0,0,0,0,0,0,6,0,64,0,0,0,2,0,0,1,0,0,95097,70
5332,com.rrm.airhorn,0,0,8,0,0,3,0,0,219,0,0,20,0,0,0,17,8,0,98,0,3,0,0,0,0,0,0,0,0,0,4,138,0,944,3,0,2,0,0,0,0,208,0,0,0,0,0,0,0,0,180,0,11,0,63582,0,0,0,1297,945,4,0,0,0,40,1294,0,0,0,0,0,0,0,0,0,107,0,0,0,3,0,0,3,0,0,107801,876
5333,com.rsappservices.pmayglist.awasyojana,0,0,167,0,0,70,0,0,920,85,2,134,0,32,0,1324,8,0,720,0,20,345,0,0,0,0,0,0,2,23,102,2811,0,2895,77,0,8,58,6,0,0,638,0,0,0,0,0,0,0,0,531,0,286,6,175386,1,0,0,2512,1906,34,0,0,0,161,2902,0,1,36,0,0,0,2,85,6,982,0,0,0,20,345,0,76,0,0,148133,1508
5334,com.rsa.securidapp,0,0,0,0,0,0,0,0,64,0,0,26,0,0,0,24,4,0,34,0,0,0,0,0,0,0,0,0,0,0,1,2,0,415,0,0,2,0,0,0,0,64,0,0,0,0,0,0,0,0,53,0,2,0,27145,0,0,0,948,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,91955,40
5335,com.rubiksphotocube.solver,0,0,0,0,0,0,0,0,85,0,0,15,0,0,0,18,6,0,17,0,0,2,0,0,0,0,0,0,0,0,1,105,0,965,0,0,2,0,0,0,0,87,0,0,0,0,0,0,0,0,38,0,4,0,78900,0,0,0,1994,1219,0,0,0,0,25,1136,0,0,0,0,0,0,0,0,0,21,0,0,0,0,2,0,0,0,0,113824,1240
5336,com.rubycell.apps.internet.download.manager,0,1,147,2,1,24,1,1,826,10,1,178,1,13,1,499,13,1,826,1,2,50,1,1,1,1,1,1,6,3,43,1974,1,5640,34,2,42,278,3,1,1,1121,1,1,1,1,1,1,1,1,592,1,253,5,48124,7,1,1,10137,3829,8,2,1,1,43,4674,1,2,6,1,1,1,1,11,8,1424,2,1,1,2,50,1,28,1,1,104343,277
5337,com.rucksack.barcodescannerforebay,0,0,113,0,0,55,0,0,690,4,1,38,0,28,0,860,8,0,966,0,15,28,0,0,0,0,0,0,0,1,38,8854,0,3756,41,0,41,14,0,0,0,578,0,0,0,0,0,0,0,0,532,0,70,1,132493,0,0,0,2871,1967,13,0,0,0,2,2304,0,0,1,0,0,0,1,48,1,1073,0,0,0,15,28,0,41,0,0,130251,116
5338,com.rudra.attendanceRegister,0,0,182,0,0,156,0,0,566,0,0,48,0,92,0,1598,14,0,1228,0,18,92,0,0,0,0,0,0,0,0,19,2181,0,3837,110,0,5,46,0,0,0,275,0,0,0,0,0,0,0,0,346,0,206,0,93425,0,0,0,5284,1835,18,0,0,0,1,2517,0,0,0,0,0,0,0,0,0,1532,0,0,0,18,92,0,110,0,0,127840,1092
5339,com.Ruldermusic.aardvarkbluesfm,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5340,com.rumbic.mundus,0,0,555,1,0,105,0,0,1704,131,23,56,0,56,0,1342,17,0,1583,0,14,64,0,0,0,0,0,0,2,32,284,4784,0,2566,104,0,83,393,41,0,0,1054,0,0,0,0,0,0,0,0,753,0,1430,30,258876,9,0,0,1440,1330,17,1,2,0,99,1932,0,1,42,0,0,0,23,132,27,2979,0,0,0,14,64,6,95,0,0,308030,660
5341,com.runar.issdetector,0,0,59,0,0,31,0,0,246,0,0,28,0,16,0,319,0,0,379,0,7,16,0,0,0,0,0,0,0,0,29,279,0,5198,23,0,12,8,0,0,0,310,0,0,0,0,0,0,0,0,327,0,58,0,77710,0,0,0,13505,2,7,0,0,0,0,407,0,0,0,0,0,0,0,0,0,446,0,0,0,7,16,0,23,0,0,123880,92
5342,com.runtastic.android.results.lite,0,0,92,0,0,52,0,0,344,24,6,24,0,20,0,470,8,0,522,0,14,21,0,0,0,0,0,0,0,6,83,1863,0,1824,35,0,3,10,0,0,0,299,0,0,0,0,0,0,0,0,243,0,86,6,80977,0,0,0,1317,0,13,0,0,0,12,297,0,0,6,0,0,0,6,24,6,603,0,0,0,14,21,0,35,0,0,118771,142
5343,com.ruthieapps.all.mental.disorders,0,0,52,0,0,9,0,0,260,4,0,56,0,0,0,80,6,0,214,0,9,11,0,0,0,0,0,0,0,1,13,382,0,1615,10,0,3,10,0,0,0,253,0,0,0,0,0,0,0,0,257,0,29,1,119869,0,0,0,1851,280,9,0,0,0,8,887,0,0,1,0,0,0,0,4,0,253,0,0,0,9,11,0,10,0,0,117915,122
5344,com.ruthieapps.all.skin.diseases.with.photo.treatment,0,0,52,0,0,9,0,0,270,4,0,56,0,0,0,80,12,0,218,0,9,12,0,0,0,0,0,0,0,1,13,1004,0,1741,10,0,4,10,0,0,0,255,0,0,0,0,0,0,0,0,217,0,32,1,118073,0,0,0,2280,263,9,0,0,0,8,910,0,0,1,0,0,0,0,4,0,261,0,0,0,9,12,0,10,0,0,121421,124
5345,com.ruuvi.station,0,0,2,0,0,0,0,0,70,0,0,26,0,0,0,24,4,0,63,0,0,1,0,0,0,0,0,0,0,0,1,6,0,564,0,0,2,0,0,0,0,86,0,0,0,0,0,0,0,0,53,0,2,0,40535,0,0,0,1119,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,66,0,0,0,0,1,0,0,0,0,92136,40
5346,com.ryanair.cheapflights,0,0,8,0,0,0,0,0,44,4,1,6,0,0,0,55,6,0,44,0,5,2,0,0,0,0,0,0,0,1,8,412,0,229,0,0,567,0,0,0,0,78,0,0,0,0,0,0,0,0,68,0,3,1,809,0,0,0,641,0,0,0,0,0,2,297,0,0,1,0,0,0,1,4,1,48,0,0,0,5,2,0,0,0,0,94665,132
5347,com.ryan.brooks.sevenweeks.app,0,0,36,0,0,26,0,0,210,4,0,58,0,16,0,269,10,0,249,0,2,10,0,0,0,0,0,0,0,1,6,166,0,955,18,0,4,8,0,0,0,175,0,0,0,0,0,0,0,0,129,0,34,1,87038,0,0,0,1366,0,2,0,0,0,2,328,0,0,1,0,0,0,0,4,0,308,0,0,0,2,10,0,18,0,0,104949,104
5348,com.ryzac.codecademygo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5349,com.sababa.wordscheat2,0,0,16,0,0,3,0,0,385,0,0,36,0,0,0,107,8,0,171,0,3,44,0,0,0,0,0,0,0,0,10,1815,0,3086,3,0,4,18,0,0,0,317,0,0,0,0,0,0,0,0,286,0,96,0,137481,0,0,0,2108,2381,5,0,0,0,107,3158,0,0,0,0,0,0,0,0,0,209,0,0,0,3,44,0,3,0,0,155355,1804
5350,com.sablo.plowfarming.harvester,0,0,44,0,0,2,0,0,322,32,3,48,0,0,0,255,10,0,125,0,2,95,0,0,0,0,0,0,1,9,49,48025,0,5143,8,0,3,6,1,0,0,325,0,0,0,0,0,0,0,0,232,0,134,3,399036,0,0,0,11539,797,12,2,0,0,64,1854,0,0,11,0,0,0,3,32,3,190,0,0,0,2,95,0,8,0,0,116922,856
5351,com.safetyculture.iauditor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,com.saib.mobile.easypay,0,0,12,0,0,0,0,0,193,13,0,47,0,0,0,281,6,0,37,0,0,122,0,0,0,0,0,0,0,3,10,924,0,1649,1,0,2,4,0,0,0,141,0,0,0,0,0,0,0,0,100,0,78,0,133958,0,0,0,3300,2203,3,0,0,0,50,2264,0,0,7,0,0,0,0,13,0,58,0,0,0,0,122,0,1,0,0,141085,1988
5353,com.salah.osratouna,0,1,146,2,1,24,1,1,1243,22,1,141,1,3,1,442,13,1,1033,1,16,102,1,1,1,1,1,1,6,6,52,1179,1,4094,33,2,35,246,18,1,1,1264,1,1,1,1,1,1,1,1,861,1,226,6,231616,8,1,1,2671,1181,16,1,1,1,51,1900,1,2,10,1,1,1,1,23,8,1605,2,1,1,16,102,1,26,1,1,156997,2235
5354,com.saluscontrols.it500v2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5355,com.samc.abhangbhajansangrahmarathi,0,0,2,0,0,1,0,0,117,7,2,20,0,0,0,47,12,0,83,0,1,6,0,0,0,0,0,0,0,2,14,1115,0,4155,2,0,3,8,0,0,0,170,0,0,0,0,0,0,0,0,167,0,11,2,137381,1,0,0,7760,3121,2,0,0,0,14,3783,0,0,3,0,0,0,2,7,2,110,0,0,0,1,6,0,1,0,0,153579,1882
5356,com.sammy.mycountryquotes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5357,com.sanaedutech.analogy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5358,com.sand.airmirror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5359,com.sandclock.smout,0,0,188,0,0,53,0,0,358,8,0,30,0,28,0,518,8,0,594,0,11,31,0,0,0,0,0,0,0,2,34,490,0,1364,52,0,36,14,0,0,0,327,0,0,0,0,0,0,0,0,241,0,95,2,47515,0,0,0,1413,0,18,0,0,0,4,403,0,0,2,0,0,0,0,8,0,733,0,0,0,11,31,0,52,0,0,96529,214
5360,com.sanfordguide.amt,0,0,10,0,0,7,0,0,93,0,0,19,0,4,0,89,12,0,128,0,1,7,0,0,0,0,0,0,0,0,6,80,0,1167,5,0,8,2,0,0,0,102,0,0,0,0,0,0,0,0,73,0,19,0,108389,0,0,0,2197,0,1,0,0,0,0,298,0,0,0,0,0,0,0,0,0,150,0,0,0,1,7,0,5,0,0,108761,24
5361,com.sans.greet.livesanskrit,0,0,174,0,0,27,0,0,274,0,1,44,0,16,0,312,8,0,379,0,3,17,0,0,0,0,0,0,0,0,81,340,0,1295,20,0,4,8,1,0,0,188,0,0,0,0,0,0,0,0,139,0,110,0,126205,0,0,0,1723,0,48,0,0,0,0,363,0,0,0,0,0,0,1,0,1,482,0,0,0,3,17,0,20,0,0,105012,112
5362,com.sanskritbasics,0,0,0,0,0,0,0,0,69,0,0,9,0,0,0,1,4,0,5,0,0,1,0,0,0,0,0,0,0,0,1,34,0,323,9,0,1,53,0,0,0,87,0,0,0,0,0,0,0,0,51,0,8,0,14012,6,0,0,974,476,0,0,0,0,27,797,0,0,0,0,0,0,0,0,0,70,0,0,0,0,1,0,3,0,0,90646,258
5363,com.saongroup.jobslu,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0
5364,com.sap.fiori.client,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5365,com.saraandshmuel.anddaaven,0,0,8,0,0,1,0,0,128,0,0,38,0,0,0,36,6,0,62,0,1,1,0,0,0,0,0,0,0,0,2,11,0,827,1,0,2,0,0,0,0,179,0,0,0,0,0,0,0,0,117,0,4,0,87553,0,0,0,1310,0,1,0,0,0,0,335,0,0,0,0,0,0,0,0,0,67,0,0,0,1,1,0,1,0,0,95592,706
5366,com.sarcrafts.branchesofbio,0,0,9,0,0,0,0,0,117,0,0,40,0,0,0,34,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,224,0,643,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,89,0,1,0,19103,0,0,0,249,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,2,123,0,0,0,0,0,0,0,0,0,3925,150
5367,com.sario.handbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5368,com.sarnavsky.pasz.nightlight,0,0,84,0,0,84,0,0,614,13,0,74,0,52,0,1002,6,0,911,0,6,83,0,0,0,0,0,0,0,3,21,5417,0,7670,62,0,3,56,0,0,0,565,0,0,0,0,0,0,0,0,436,0,166,1,112516,0,0,0,6962,4832,10,0,0,0,59,7720,0,0,6,0,0,0,0,13,2,1119,0,0,0,6,83,0,62,0,0,143207,1666
5369,com.sathiyam2k.sansdhatu,0,0,2,0,0,0,0,0,205,0,0,50,0,0,0,58,10,0,51,0,0,2,0,0,0,0,0,0,0,0,1,505,0,1456,0,0,3,0,0,0,0,145,0,0,0,0,0,0,0,0,264,0,7,0,134857,0,0,0,1548,838,0,0,0,0,13,1313,0,0,0,0,0,0,0,0,0,60,0,0,0,0,2,0,0,0,0,147597,1776
5370,com.sathiyam2k.tingantavali2k,0,0,0,0,0,0,0,0,76,0,0,26,0,0,0,24,2,0,65,0,0,0,0,0,0,0,0,0,0,0,1,60,0,1062,0,0,1,0,0,0,0,105,0,0,0,0,0,0,0,0,27,0,1,0,65719,0,0,0,1582,223,0,0,0,0,0,626,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,108293,618
5371,com.savved.uptick,0,0,110,0,0,48,0,0,330,11,0,40,0,20,0,396,12,0,427,0,18,21,0,0,0,0,0,0,0,3,25,489,0,1396,48,0,5,65,7,0,0,305,0,0,0,0,0,0,0,0,263,0,68,3,152178,6,0,0,1597,0,21,1,0,0,6,378,0,0,2,0,0,0,0,11,0,596,0,0,0,18,21,0,42,0,3,140169,94
5372,com.sayhi.android.sayhitranslate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5373,com.scas,0,0,7,0,0,2,0,0,330,0,4,48,0,0,0,41,8,0,121,0,1,2,0,0,0,0,0,0,0,0,11,54,0,1611,0,0,14,0,0,0,0,252,0,0,0,0,0,0,0,0,211,0,11,4,164841,0,0,0,1768,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,127,0,0,0,1,2,0,0,0,0,136667,114
5374,com.schakib.julian.teleprompter,0,0,14,0,0,3,0,0,172,0,0,50,0,0,0,48,6,0,130,0,3,1,0,0,0,0,0,0,0,0,4,17,0,1176,3,0,2,0,0,0,0,200,0,0,0,0,0,0,0,0,158,0,6,0,88435,0,0,0,1496,0,2,0,0,0,0,361,0,0,0,0,0,0,0,0,0,138,0,0,0,3,1,0,3,0,0,102392,104
5375,com.schemeapp.listapp,0,0,5,0,0,0,0,0,217,4,1,49,0,0,0,156,4,0,99,0,0,46,0,0,0,0,0,0,0,1,12,755,0,975,12,0,2,20,0,0,0,171,0,0,0,0,0,0,0,0,123,0,99,1,50916,0,0,0,1587,770,7,0,0,0,32,1393,0,0,1,0,0,0,1,4,1,121,0,0,0,0,46,0,12,0,0,103509,290
